,0
5755,0
5756,0
5757,1
5758,0
5759,0
5760,0
5761,0
5762,0
5763,1
5764,0
5765,0
5766,1
5767,0
5768,1
5769,0
5770,0
5771,0
5772,2
5773,0
5774,0
5775,0
5776,0
5777,1
5778,1
5779,0
5780,0
5781,0
5782,0
5783,0
5784,0
5785,0
5786,0
5787,1
5788,0
5789,0
5790,1
5791,0
5792,1
5793,0
5794,0
5795,0
5796,0
5797,1
5798,1
5799,1
5800,0
5801,1
5802,0
5803,1
5804,0
5805,0
5806,1
5807,1
5808,0
5809,1
5810,1
5811,0
5812,0
5813,1
5814,0
5815,1
5816,0
5817,1
5818,0
5819,1
5820,1
5821,0
5822,1
5823,1
5824,1
5825,0
5826,0
5827,1
5828,1
5829,1
5830,0
5831,1
5832,1
5833,0
5834,1
5835,1
5836,1
5837,0
5838,0
5839,-1
5840,1
5841,0
5842,-1
5843,0
5844,1
5845,0
5846,2
5847,0
5848,0
5849,1
5850,0
5851,1
5852,1
5853,0
5854,1
5855,1
5856,1
5857,2
5858,1
5859,0
5860,1
5861,0
5862,4
5863,1
5864,0
5865,0
5866,0
5867,0
5868,0
5869,-1
5870,1
5871,0
5872,0
5873,0
5874,0
5875,1
5876,1
5877,1
5878,0
5879,0
5880,0
5881,0
5882,0
5883,0
5884,1
5885,0
5886,0
5887,1
5888,1
5889,0
5890,0
5891,1
5892,0
5893,1
5894,1
5895,1
5896,0
5897,0
5898,0
5899,0
5900,0
5901,1
5902,1
5903,1
5904,0
5905,1
5906,0
5907,0
5908,1
5909,1
5910,0
5911,0
5912,1
5913,2
5914,1
5915,-1
5916,2
5917,0
5918,0
5919,4
5920,0
5921,0
5922,0
5923,0
5924,0
5925,1
5926,-1
5927,1
5928,1
5929,0
5930,0
5931,0
5932,0
5933,1
5934,-1
5935,1
5936,0
5937,0
5938,1
5939,0
5940,1
5941,-1
5942,7
5943,0
5944,1
5945,0
5946,1
5947,0
5948,0
5949,1
5950,1
5951,0
5952,0
5953,0
5954,0
5955,0
5956,0
5957,0
5958,0
5959,1
5960,0
5961,0
5962,1
5963,1
5964,1
5965,0
5966,0
5967,0
5968,0
5969,0
5970,0
5971,0
5972,0
5973,4
5974,0
5975,0
5976,0
5977,4
5978,1
5979,-1
5980,1
5981,0
5982,0
5983,1
5984,1
5985,1
5986,1
5987,0
5988,1
5989,1
5990,1
5991,1
5992,0
5993,0
5994,0
5995,0
5996,0
5997,1
5998,2
5999,1
6000,-1
6001,4
6002,0
6003,0
6004,0
6005,0
6006,1
6007,1
6008,1
6009,1
6010,0
6011,1
6012,1
6013,0
6014,1
6015,2
6016,1
6017,0
6018,1
6019,1
6020,0
6021,0
6022,0
6023,1
6024,0
6025,1
6026,0
6027,0
6028,0
6029,0
6030,1
6031,7
6032,0
6033,0
6034,1
6035,0
6036,0
6037,1
6038,0
6039,0
6040,0
6041,0
6042,0
6043,0
6044,0
6045,7
6046,0
6047,0
6048,0
6049,0
6050,1
6051,0
6052,-1
6053,0
6054,0
6055,0
6056,0
6057,0
6058,1
6059,0
6060,0
6061,0
6062,0
6063,0
6064,0
6065,1
6066,2
6067,0
6068,1
6069,0
6070,0
6071,0
6072,0
6073,4
6074,0
6075,-1
6076,1
6077,0
6078,1
6079,0
6080,0
6081,0
6082,0
6083,0
6084,0
6085,0
6086,1
6087,1
6088,1
6089,0
6090,0
6091,1
6092,0
6093,0
6094,0
6095,1
6096,1
6097,1
6098,0
6099,0
6100,0
6101,0
6102,0
6103,1
6104,0
6105,0
6106,0
6107,1
6108,0
6109,0
6110,0
6111,1
6112,0
6113,6
6114,2
6115,0
6116,1
6117,6
6118,0
6119,0
6120,0
6121,0
6122,0
6123,0
6124,0
6125,0
6126,1
6127,0
6128,1
6129,0
6130,0
6131,0
6132,0
6133,0
6134,0
6135,0
6136,1
6137,1
6138,0
6139,1
6140,0
6141,1
6142,0
6143,2
6144,1
6145,0
6146,0
6147,4
6148,0
6149,1
6150,1
6151,1
6152,0
6153,0
6154,0
6155,0
6156,0
6157,1
6158,0
6159,1
6160,1
6161,1
6162,0
6163,0
6164,0
6165,0
6166,0
6167,0
6168,0
6169,0
6170,0
6171,0
6172,0
6173,0
6174,0
6175,1
6176,1
6177,0
6178,1
6179,0
6180,1
6181,1
6182,0
6183,0
6184,0
6185,0
6186,0
6187,1
6188,0
6189,0
6190,0
6191,0
6192,0
6193,0
6194,0
6195,0
6196,4
6197,0
6198,0
6199,4
6200,0
6201,-1
6202,-1
6203,0
6204,-1
6205,0
6206,2
6207,-1
6208,0
6209,0
6210,1
6211,-1
6212,0
6213,0
6214,0
6215,0
6216,0
6217,0
6218,0
6219,0
6220,0
6221,1
6222,0
6223,0
6224,0
6225,0
6226,1
6227,0
6228,0
6229,0
6230,1
6231,0
6232,0
6233,0
6234,1
6235,1
6236,0
6237,0
6238,0
6239,0
6240,0
6241,1
6242,1
6243,0
6244,0
6245,0
6246,0
6247,0
6248,0
6249,0
6250,0
6251,1
6252,2
6253,0
6254,0
6255,0
6256,1
6257,0
6258,-1
6259,0
6260,1
6261,0
6262,0
6263,0
6264,0
6265,0
6266,3
6267,0
6268,0
6269,0
6270,0
6271,1
6272,0
6273,2
6274,0
6275,0
6276,1
6277,2
6278,0
6279,0
6280,1
6281,0
6282,0
6283,1
6284,1
6285,0
6286,1
6287,0
6288,0
6289,0
6290,0
6291,1
6292,7
6293,0
6294,0
6295,0
6296,0
6297,3
6298,1
6299,0
6300,0
6301,0
6302,0
6303,0
6304,0
6305,1
6306,0
6307,0
6308,0
6309,0
6310,0
6311,1
6312,1
6313,0
6314,0
6315,0
6316,0
6317,0
6318,0
6319,0
6320,1
6321,0
6322,0
6323,0
6324,0
6325,0
6326,0
6327,4
6328,6
6329,0
6330,0
6331,0
6332,0
6333,0
6334,1
6335,1
6336,-1
6337,1
6338,1
6339,0
6340,0
6341,4
6342,4
6343,4
6344,-1
6345,0
6346,1
6347,0
6348,1
6349,0
6350,0
6351,-1
6352,0
6353,1
6354,0
6355,1
6356,-1
6357,0
6358,1
6359,1
6360,0
6361,0
6362,0
6363,5
6364,0
6365,1
6366,0
6367,1
6368,0
6369,1
6370,0
6371,1
6372,-1
6373,-1
6374,1
6375,0
6376,0
6377,4
6378,0
6379,0
6380,-1
6381,0
6382,0
6383,0
6384,1
6385,1
6386,0
6387,0
6388,1
6389,1
6390,5
6391,5
6392,5
6393,5
6394,5
6395,0
6396,0
6397,0
6398,0
6399,0
6400,0
6401,0
6402,0
6403,0
6404,1
6405,1
6406,0
6407,0
6408,0
6409,0
6410,0
6411,0
6412,0
6413,0
6414,0
6415,0
6416,0
6417,0
6418,0
6419,0
6420,0
6421,0
6422,3
6423,0
6424,0
6425,0
6426,0
6427,1
6428,1
6429,0
6430,0
6431,0
6432,0
6433,0
6434,0
6435,1
6436,0
6437,0
6438,0
6439,0
6440,1
6441,0
6442,0
6443,0
6444,0
6445,0
6446,0
6447,1
6448,0
6449,0
6450,1
6451,0
6452,0
6453,0
6454,1
6455,0
6456,1
6457,1
6458,0
6459,0
6460,0
6461,0
6462,1
6463,0
6464,0
6465,0
6466,0
6467,0
6468,1
6469,0
6470,0
6471,0
6472,0
6473,0
6474,1
6475,0
6476,0
6477,0
6478,2
6479,0
6480,0
6481,0
6482,1
6483,0
6484,1
6485,0
6486,0
6487,0
6488,0
6489,0
6490,1
6491,0
6492,0
6493,0
6494,0
6495,0
6496,1
6497,0
6498,0
6499,0
6500,0
6501,-1
6502,1
6503,0
6504,1
6505,1
6506,0
6507,0
6508,1
6509,0
6510,-1
6511,1
6512,0
6513,0
6514,1
6515,0
6516,0
6517,0
6518,1
6519,1
6520,0
6521,0
6522,0
6523,0
6524,0
6525,0
6526,0
6527,0
6528,0
6529,0
6530,1
6531,0
6532,0
6533,0
6534,0
6535,0
6536,0
6537,0
6538,0
6539,0
6540,0
6541,7
6542,1
6543,0
6544,0
6545,0
6546,0
6547,6
6548,0
6549,0
6550,0
6551,0
6552,0
6553,0
6554,0
6555,0
6556,0
6557,0
6558,0
6559,0
6560,0
6561,0
6562,1
6563,0
6564,0
6565,0
6566,0
6567,0
6568,0
6569,1
6570,0
6571,1
6572,0
6573,0
6574,1
6575,-1
6576,0
6577,1
6578,0
6579,0
6580,0
6581,1
6582,1
6583,1
6584,3
6585,0
6586,0
6587,0
6588,0
6589,1
6590,0
6591,0
6592,0
6593,0
6594,0
6595,0
6596,0
6597,0
6598,-1
6599,1
6600,6
6601,1
6602,0
6603,0
6604,6
6605,0
6606,0
6607,0
6608,0
6609,1
6610,0
6611,0
6612,0
6613,0
6614,0
6615,0
6616,4
6617,0
6618,1
6619,1
6620,0
6621,1
6622,0
6623,0
6624,0
6625,0
6626,1
6627,0
6628,0
6629,0
6630,0
6631,0
6632,7
6633,-1
6634,1
6635,0
6636,0
6637,1
6638,1
6639,0
6640,1
6641,0
6642,6
6643,1
6644,1
6645,0
6646,1
6647,0
6648,0
6649,0
6650,0
6651,0
6652,0
6653,0
6654,0
6655,1
6656,0
6657,0
6658,1
6659,0
6660,1
6661,1
6662,0
6663,0
6664,7
6665,0
6666,0
6667,0
6668,0
6669,0
6670,1
6671,0
6672,0
6673,0
6674,0
6675,1
6676,1
6677,1
6678,0
6679,1
6680,1
6681,0
6682,0
6683,0
6684,0
6685,0
6686,1
6687,0
6688,0
6689,1
6690,1
6691,0
6692,0
6693,1
6694,0
6695,0
6696,0
6697,0
6698,1
6699,0
6700,0
6701,1
6702,0
6703,0
6704,0
6705,0
6706,0
6707,0
6708,-1
6709,0
6710,0
6711,0
6712,1
6713,0
6714,0
6715,0
6716,0
6717,0
6718,0
6719,1
6720,0
6721,0
6722,0
6723,0
6724,5
6725,0
6726,0
6727,0
6728,0
6729,6
6730,0
6731,0
6732,0
6733,1
6734,0
6735,0
6736,0
6737,-1
6738,1
6739,0
6740,0
6741,0
6742,0
6743,0
6744,0
6745,1
6746,0
6747,0
6748,1
6749,0
6750,1
6751,0
6752,0
6753,0
6754,0
6755,0
6756,0
6757,0
6758,0
6759,1
6760,1
6761,0
6762,0
6763,0
6764,0
6765,0
6766,0
6767,0
6768,0
6769,0
6770,0
6771,0
6772,0
6773,0
6774,1
6775,0
6776,1
6777,1
6778,1
6779,0
6780,0
6781,0
6782,0
6783,0
6784,0
6785,0
6786,0
6787,0
6788,1
6789,0
6790,0
6791,0
6792,0
6793,-1
6794,0
6795,0
6796,0
6797,0
6798,0
6799,0
6800,2
6801,0
6802,0
6803,0
6804,0
6805,0
6806,0
6807,1
6808,1
6809,0
6810,0
6811,0
6812,0
6813,0
6814,1
6815,0
6816,0
6817,0
6818,1
6819,0
6820,0
6821,1
6822,0
6823,0
6824,0
6825,0
6826,3
6827,0
6828,0
6829,0
6830,1
6831,1
6832,0
6833,1
6834,1
6835,0
6836,0
6837,0
6838,0
6839,1
6840,0
6841,0
6842,0
6843,0
6844,0
6845,1
6846,1
6847,0
6848,0
6849,0
6850,1
6851,0
6852,0
6853,0
6854,0
6855,0
6856,0
6857,1
6858,0
6859,4
6860,0
6861,0
6862,1
6863,0
6864,0
6865,0
6866,0
6867,1
6868,0
6869,1
6870,0
6871,0
6872,0
6873,1
6874,1
6875,2
6876,0
6877,0
6878,0
6879,0
6880,0
6881,0
6882,0
6883,0
6884,1
6885,0
6886,0
6887,1
6888,1
6889,-1
6890,0
6891,0
6892,1
6893,1
6894,6
6895,0
6896,0
6897,6
6898,0
6899,1
6900,1
6901,0
6902,0
6903,0
6904,0
6905,1
6906,0
6907,1
6908,0
6909,1
6910,0
6911,-1
6912,0
6913,0
6914,0
6915,0
6916,-1
6917,7
6918,1
6919,0
6920,0
6921,1
6922,0
6923,1
6924,0
6925,0
6926,0
6927,0
6928,0
6929,0
6930,1
6931,0
6932,6
6933,0
6934,0
6935,0
6936,7
6937,0
6938,1
6939,0
6940,1
6941,1
6942,1
6943,0
6944,0
6945,0
6946,-1
6947,1
6948,1
6949,0
6950,0
6951,1
6952,0
6953,3
6954,0
6955,0
6956,0
6957,0
6958,0
6959,0
6960,1
6961,1
6962,0
6963,0
6964,1
6965,0
6966,0
6967,0
6968,1
6969,1
6970,0
6971,7
6972,-1
6973,1
6974,0
6975,0
6976,1
6977,1
6978,0
6979,1
6980,0
6981,0
6982,0
6983,0
6984,1
6985,-1
6986,0
6987,6
6988,0
6989,0
6990,0
6991,0
6992,0
6993,0
6994,1
6995,7
6996,0
6997,1
6998,1
6999,0
7000,-1
7001,0
7002,0
7003,0
7004,0
7005,0
7006,0
7007,0
7008,1
7009,0
7010,0
7011,1
7012,1
7013,1
7014,0
7015,1
7016,1
7017,0
7018,0
7019,0
7020,0
7021,2
7022,1
7023,1
7024,0
7025,0
7026,0
7027,0
7028,0
7029,0
7030,0
7031,1
7032,0
7033,1
7034,0
7035,0
7036,1
7037,1
7038,1
7039,0
7040,0
7041,0
7042,1
7043,0
7044,0
7045,-1
7046,0
7047,0
7048,0
7049,0
7050,0
7051,0
7052,1
7053,0
7054,-1
7055,0
7056,0
7057,1
7058,1
7059,1
7060,0
7061,0
7062,7
7063,0
7064,0
7065,0
7066,2
7067,0
7068,4
7069,0
7070,0
7071,0
7072,0
7073,1
7074,0
7075,0
7076,0
7077,0
7078,0
7079,1
7080,0
7081,1
7082,0
7083,0
7084,0
7085,0
7086,1
7087,0
7088,0
7089,1
7090,0
7091,0
7092,0
7093,0
7094,0
7095,0
7096,0
7097,0
7098,0
7099,0
7100,1
7101,0
7102,1
7103,1
7104,0
7105,0
7106,0
7107,0
7108,0
7109,1
7110,0
7111,0
7112,0
7113,0
7114,0
7115,0
7116,0
7117,-1
7118,0
7119,0
7120,1
7121,0
7122,1
7123,1
7124,0
7125,0
7126,0
7127,1
7128,1
7129,0
7130,6
7131,0
7132,0
7133,0
7134,0
7135,0
7136,0
7137,0
7138,0
7139,0
7140,1
7141,1
7142,6
7143,0
7144,0
7145,0
7146,0
7147,0
7148,0
7149,0
7150,0
7151,0
7152,2
7153,0
7154,0
7155,0
7156,0
7157,0
7158,0
7159,0
7160,0
7161,1
7162,0
7163,0
7164,0
7165,0
7166,1
7167,0
7168,0
7169,0
7170,0
7171,0
7172,1
7173,1
7174,0
7175,0
7176,0
7177,0
7178,0
7179,0
7180,0
7181,0
7182,0
7183,0
7184,1
7185,1
7186,1
7187,1
7188,1
7189,0
7190,0
7191,0
7192,1
7193,1
7194,0
7195,0
7196,0
7197,0
7198,1
7199,1
7200,1
7201,1
7202,1
7203,1
7204,6
7205,-1
7206,-1
7207,0
7208,2
7209,0
7210,1
7211,0
7212,0
7213,0
7214,0
7215,0
7216,5
7217,0
7218,0
7219,0
7220,0
7221,0
7222,1
7223,1
7224,1
7225,0
7226,0
7227,0
7228,0
7229,0
7230,0
7231,0
7232,0
7233,0
7234,0
7235,0
7236,0
7237,1
7238,1
7239,0
7240,0
7241,1
7242,0
7243,1
7244,1
7245,0
7246,0
7247,0
7248,0
7249,1
7250,0
7251,0
7252,0
7253,0
7254,0
7255,0
7256,0
7257,0
7258,0
7259,0
7260,0
7261,1
7262,1
7263,0
7264,0
7265,1
7266,0
7267,0
7268,0
7269,1
7270,0
7271,1
7272,0
7273,0
7274,0
7275,0
7276,0
7277,0
7278,1
7279,1
7280,1
7281,0
7282,0
7283,0
7284,0
7285,0
7286,0
7287,0
7288,0
7289,0
7290,0
7291,0
7292,0
7293,0
7294,0
7295,0
7296,0
7297,0
7298,0
7299,0
7300,0
7301,1
7302,0
7303,1
7304,0
7305,1
7306,0
7307,0
7308,0
7309,0
7310,0
7311,0
7312,0
7313,0
7314,0
7315,0
7316,0
7317,0
7318,0
7319,0
7320,0
7321,0
7322,0
7323,0
7324,0
7325,0
7326,1
7327,0
7328,0
7329,0
7330,0
7331,1
7332,0
7333,0
7334,0
7335,0
7336,0
7337,0
7338,1
7339,0
7340,1
7341,0
7342,1
7343,1
7344,0
7345,0
7346,0
7347,0
7348,0
7349,1
7350,0
7351,0
7352,0
7353,1
7354,1
7355,0
7356,1
7357,0
7358,0
7359,1
7360,1
7361,0
7362,1
7363,0
7364,0
7365,0
7366,0
7367,0
7368,1
7369,1
7370,0
7371,0
7372,0
7373,-1
7374,0
7375,0
7376,0
7377,1
7378,1
7379,0
7380,1
7381,1
7382,0
7383,0
7384,0
7385,-1
7386,1
7387,1
7388,0
7389,0
7390,0
7391,1
7392,0
7393,1
7394,0
7395,0
7396,0
7397,1
7398,0
7399,0
7400,0
7401,0
7402,0
7403,0
7404,0
7405,0
7406,0
7407,0
7408,0
7409,0
7410,0
7411,0
7412,0
7413,1
7414,0
7415,1
7416,0
7417,0
7418,0
7419,0
7420,1
7421,0
7422,0
7423,0
7424,0
7425,0
7426,0
7427,0
7428,0
7429,0
7430,7
7431,0
7432,1
7433,1
7434,0
7435,0
7436,1
7437,0
7438,0
7439,0
7440,0
7441,0
7442,6
7443,0
7444,6
7445,0
7446,0
7447,1
7448,1
7449,1
7450,0
7451,1
7452,0
7453,1
7454,0
7455,1
7456,1
7457,0
7458,0
7459,0
7460,0
7461,0
7462,0
7463,0
7464,0
7465,0
7466,0
7467,1
7468,1
7469,0
7470,0
7471,0
7472,1
7473,1
7474,1
7475,1
7476,1
7477,0
7478,0
7479,0
7480,0
7481,0
7482,0
7483,0
7484,0
7485,0
7486,0
7487,0
7488,0
7489,0
7490,0
7491,0
7492,5
7493,0
7494,0
7495,0
7496,0
7497,1
7498,0
7499,0
7500,0
7501,0
7502,0
7503,1
7504,1
7505,0
7506,0
7507,1
7508,1
7509,0
7510,0
7511,0
7512,0
7513,0
7514,0
7515,0
7516,0
7517,-1
7518,0
7519,1
7520,1
7521,1
7522,0
7523,0
7524,0
7525,0
7526,0
7527,-1
7528,0
7529,0
7530,0
7531,0
7532,1
7533,0
7534,0
7535,0
7536,0
7537,1
7538,0
7539,1
7540,0
7541,0
7542,0
7543,0
7544,1
7545,0
7546,0
7547,0
7548,0
7549,0
7550,1
7551,0
7552,1
7553,0
7554,1
7555,0
7556,0
7557,0
7558,1
7559,0
7560,0
7561,0
7562,0
7563,0
7564,1
7565,0
7566,1
7567,0
7568,0
7569,0
7570,0
7571,0
7572,0
7573,0
7574,0
7575,0
7576,3
7577,1
7578,3
7579,3
7580,-1
7581,1
7582,1
7583,0
7584,0
7585,3
7586,1
7587,0
7588,1
7589,1
7590,0
7591,1
7592,0
7593,1
7594,0
7595,0
7596,7
7597,0
7598,0
7599,1
7600,1
7601,1
7602,1
7603,0
7604,0
7605,0
7606,0
7607,7
7608,0
7609,0
7610,0
7611,0
7612,0
7613,0
7614,0
7615,0
7616,0
7617,1
7618,0
7619,1
7620,7
7621,0
7622,0
7623,0
7624,-1
7625,0
7626,0
7627,1
7628,7
7629,0
7630,1
7631,0
7632,1
7633,1
7634,0
7635,0
7636,0
7637,0
7638,0
7639,0
7640,1
7641,-1
7642,7
7643,1
7644,7
7645,1
7646,0
7647,0
7648,0
7649,-1
7650,1
7651,1
7652,-1
7653,0
7654,0
7655,1
7656,0
7657,1
7658,1
7659,0
7660,-1
7661,-1
7662,-1
7663,7
7664,0
7665,0
7666,0
7667,0
7668,1
7669,1
7670,0
7671,1
7672,0
7673,0
7674,1
7675,1
7676,0
7677,0
7678,1
7679,1
7680,0
7681,0
7682,7
7683,1
7684,0
7685,0
7686,0
7687,0
7688,0
7689,0
7690,0
7691,7
7692,-1
7693,1
7694,0
7695,0
7696,0
7697,0
7698,0
7699,0
7700,1
7701,0
7702,0
7703,0
7704,0
7705,-1
7706,0
7707,0
7708,1
7709,0
7710,1
7711,1
7712,0
7713,0
7714,0
7715,4
7716,0
7717,0
7718,1
7719,-1
7720,0
7721,0
7722,1
7723,0
7724,1
7725,0
7726,1
7727,0
7728,0
7729,0
7730,0
7731,1
7732,-1
7733,1
7734,1
7735,1
7736,1
7737,0
7738,1
7739,1
7740,0
7741,1
7742,0
7743,0
7744,0
7745,0
7746,0
7747,0
7748,0
7749,0
7750,0
7751,0
7752,0
7753,0
7754,0
7755,-1
7756,0
7757,0
7758,1
7759,0
7760,1
7761,1
7762,1
7763,1
7764,0
7765,0
7766,0
7767,0
7768,0
7769,1
7770,0
7771,0
7772,0
7773,0
7774,1
7775,0
7776,0
7777,0
7778,0
7779,0
7780,0
7781,0
7782,0
7783,0
7784,4
7785,1
7786,0
7787,0
7788,0
7789,0
7790,0
7791,0
7792,1
7793,0
7794,0
7795,0
7796,0
7797,0
7798,0
7799,-1
7800,1
7801,0
7802,0
7803,0
7804,0
7805,1
7806,-1
7807,1
7808,0
7809,0
7810,0
7811,0
7812,0
7813,0
7814,-1
7815,0
7816,0
7817,0
7818,0
7819,0
7820,0
7821,0
7822,1
7823,1
7824,1
7825,0
7826,1
7827,0
7828,1
7829,0
7830,1
7831,1
7832,0
7833,1
7834,1
7835,0
7836,0
7837,0
7838,0
7839,0
7840,0
7841,0
7842,0
7843,0
7844,1
7845,0
7846,0
7847,1
7848,1
7849,0
7850,1
7851,0
7852,0
7853,0
7854,0
7855,0
7856,1
7857,1
7858,0
7859,0
7860,0
7861,0
7862,0
7863,0
7864,1
7865,0
7866,1
7867,0
7868,0
7869,0
7870,0
7871,0
7872,0
7873,0
7874,0
7875,1
7876,0
7877,1
7878,0
7879,0
7880,0
7881,1
7882,1
7883,1
7884,0
7885,0
7886,0
7887,0
7888,0
7889,0
7890,0
7891,0
7892,0
7893,4
7894,0
7895,0
7896,0
7897,1
7898,1
7899,0
7900,0
7901,0
7902,0
7903,0
7904,1
7905,1
7906,0
7907,0
7908,0
7909,1
7910,0
7911,0
7912,1
7913,0
7914,0
7915,0
7916,0
7917,1
7918,4
7919,0
7920,0
7921,4
7922,0
7923,1
7924,0
7925,-1
7926,0
7927,1
7928,0
7929,0
7930,0
7931,1
7932,1
7933,0
7934,0
7935,0
7936,0
7937,0
7938,1
7939,0
7940,0
7941,0
7942,1
7943,0
7944,1
7945,-1
7946,0
7947,0
7948,0
7949,0
7950,0
7951,0
7952,7
7953,1
7954,0
7955,0
7956,-1
7957,0
7958,0
7959,1
7960,0
7961,0
7962,0
7963,0
7964,0
7965,1
7966,0
7967,1
7968,0
7969,1
7970,0
7971,1
7972,0
7973,0
7974,6
7975,0
7976,0
7977,0
7978,0
7979,0
7980,0
7981,0
7982,0
7983,0
7984,0
7985,0
7986,0
7987,0
7988,0
7989,0
7990,1
7991,1
7992,0
7993,0
7994,0
7995,0
7996,1
7997,3
7998,1
7999,0
8000,0
8001,0
8002,3
8003,0
8004,0
8005,0
8006,1
8007,0
8008,0
8009,0
8010,0
8011,0
8012,0
8013,1
8014,0
8015,1
8016,1
8017,1
8018,0
8019,0
8020,0
8021,0
8022,4
8023,0
8024,1
8025,0
8026,0
8027,0
8028,0
8029,0
8030,0
8031,0
8032,0
8033,0
8034,0
8035,0
8036,0
8037,0
8038,0
8039,0
8040,1
8041,1
8042,1
8043,4
8044,0
8045,0
8046,0
8047,1
8048,0
8049,0
8050,1
8051,4
8052,1
8053,0
8054,0
8055,0
8056,0
8057,1
8058,0
8059,0
8060,0
8061,0
8062,1
8063,0
8064,0
8065,6
8066,0
8067,0
8068,0
8069,0
8070,1
8071,0
8072,0
8073,0
8074,0
8075,0
8076,0
8077,1
8078,0
8079,0
8080,0
8081,1
8082,3
8083,0
8084,1
8085,1
8086,0
8087,0
8088,0
8089,0
8090,1
8091,1
8092,0
8093,1
8094,0
8095,0
8096,0
8097,1
8098,0
8099,0
8100,0
8101,0
8102,-1
8103,1
8104,0
8105,0
8106,0
8107,1
8108,0
8109,7
8110,1
8111,7
8112,0
8113,0
8114,0
8115,0
8116,0
8117,0
8118,0
8119,0
8120,0
8121,1
8122,0
8123,0
8124,0
8125,0
8126,0
8127,1
8128,0
8129,0
8130,0
8131,0
8132,0
8133,0
8134,0
8135,2
8136,0
8137,0
8138,1
8139,1
8140,0
8141,-1
8142,0
8143,0
8144,1
8145,0
8146,0
8147,0
8148,1
8149,1
8150,0
8151,0
8152,0
8153,0
8154,0
8155,0
8156,0
8157,0
8158,0
8159,0
8160,0
8161,0
8162,1
8163,1
8164,0
8165,0
8166,0
8167,0
8168,0
8169,0
8170,1
8171,1
8172,1
8173,0
8174,0
8175,2
8176,-1
8177,0
8178,1
8179,0
8180,0
8181,1
8182,1
8183,0
8184,1
8185,1
8186,0
8187,0
8188,1
8189,0
8190,1
8191,0
8192,0
8193,0
8194,1
8195,0
8196,-1
8197,0
8198,0
8199,0
8200,0
8201,0
8202,1
8203,-1
8204,1
8205,1
8206,0
8207,1
8208,0
8209,2
8210,1
8211,1
8212,0
8213,0
8214,2
8215,0
8216,1
8217,0
8218,1
8219,1
8220,0
8221,1
8222,0
8223,1
8224,0
8225,0
8226,0
8227,0
8228,-1
8229,0
8230,0
8231,1
8232,0
8233,0
8234,0
8235,0
8236,-1
8237,1
8238,0
8239,1
8240,1
8241,0
8242,0
8243,0
8244,1
8245,0
8246,0
8247,1
8248,0
8249,0
8250,2
8251,1
8252,0
8253,1
8254,0
8255,1
8256,0
8257,0
8258,0
8259,0
8260,0
8261,0
8262,1
8263,1
8264,0
8265,0
8266,0
8267,1
8268,0
8269,0
8270,0
8271,1
8272,1
8273,0
8274,0
8275,0
8276,0
8277,0
8278,0
8279,0
8280,2
8281,0
8282,0
8283,1
8284,0
8285,0
8286,0
8287,0
8288,1
8289,1
8290,0
8291,1
8292,-1
8293,0
8294,0
8295,0
8296,1
8297,1
8298,1
8299,0
8300,0
8301,0
8302,1
8303,1
8304,0
8305,0
8306,0
8307,1
8308,0
8309,0
8310,0
8311,0
8312,1
8313,0
8314,1
8315,1
8316,0
8317,1
8318,1
8319,1
8320,1
8321,-1
8322,0
8323,1
8324,1
8325,1
8326,1
8327,1
8328,0
8329,1
8330,0
8331,0
8332,0
8333,1
8334,0
8335,0
8336,0
8337,0
8338,1
8339,1
8340,0
8341,0
8342,3
8343,0
8344,0
8345,0
8346,0
8347,2
8348,1
8349,0
8350,2
8351,1
8352,1
8353,0
8354,1
8355,0
8356,0
8357,1
8358,0
8359,0
8360,0
8361,0
8362,0
8363,1
8364,1
8365,0
8366,0
8367,0
8368,0
8369,-1
8370,0
8371,0
8372,-1
8373,1
8374,0
8375,1
8376,0
8377,1
8378,1
8379,1
8380,0
8381,0
8382,0
8383,2
8384,4
8385,1
8386,-1
8387,-1
8388,-1
8389,0
8390,1
8391,4
8392,0
8393,1
8394,0
8395,1
8396,0
8397,1
8398,0
8399,4
8400,0
8401,0
8402,0
8403,0
8404,-1
8405,0
8406,0
8407,-1
8408,1
8409,0
8410,0
8411,1
8412,-1
8413,1
8414,1
8415,1
8416,1
8417,0
8418,0
8419,0
8420,0
8421,2
8422,0
8423,1
8424,0
8425,0
8426,1
8427,1
8428,0
8429,1
8430,0
8431,0
8432,1
8433,1
8434,1
8435,1
8436,0
8437,1
8438,0
8439,1
8440,1
8441,2
8442,1
8443,1
8444,0
8445,0
8446,1
8447,0
8448,0
8449,0
8450,-1
8451,0
8452,0
8453,1
8454,1
8455,0
8456,0
8457,0
8458,0
8459,1
8460,1
8461,0
8462,1
8463,1
8464,0
8465,0
8466,0
8467,0
8468,0
8469,1
8470,1
8471,1
8472,0
8473,2
8474,0
8475,2
8476,0
8477,2
8478,1
8479,0
8480,2
8481,1
8482,0
8483,0
8484,2
8485,1
8486,0
8487,0
8488,1
8489,0
8490,0
8491,0
8492,0
8493,0
8494,0
8495,0
8496,0
8497,0
8498,0
8499,0
8500,4
8501,0
8502,1
8503,0
8504,0
8505,1
8506,0
8507,0
8508,0
8509,0
8510,1
8511,0
8512,0
8513,4
8514,1
8515,0
8516,1
8517,0
8518,1
8519,1
8520,2
8521,1
8522,2
8523,1
8524,0
8525,0
8526,0
8527,0
8528,0
8529,0
8530,0
8531,0
8532,0
8533,1
8534,0
8535,0
8536,0
